title,content,url
Inscrições abertas para curso de extensão Fortalece Redes,"O projeto “Fortalecimento da Rede de Atenção Básica e Urgência e Emergência para Gestão Municipal” (Fortalece Redes) está com inscrições para o seu curso de extensão. Realizado em parceria com o Ministério da Saúde, Conselho Nacional de Secretarias Municipais de Saúde (CONASEMS) e Hospital Alemão Oswaldo Cruz (HAOC) a iniciativa faz parte do programa PROADI-SUS e visa capacitar gestores do Sistema Único de Saúde (SUS) em municípios dos Estados de São Paulo, Paraná, Goiás, Roraima, Paraíba, Alagoas, Tocantins, Espírito Santo e Distrito Federal nesta primeira turma – as demais serão abertas no 2º semestre de 2025 e 1º de 2026.
Com carga horária de 100 horas, curso será ofertado em formato híbrido, com atividades síncronas e assíncronas, conforme disposto no edital, disponível aqui.
Cada município pode inscrever dois titulares e dois suplentes, obrigatoriamente indicados pelo(a) secretário(a) municipal de saúde. As inscrições podem ser realizadas até 28/02/2025, às 16h.
A extensão integra o projeto Fortalece Redes e visa qualificar profissionais para ações de integração entre as redes de Atenção Primária à Saúde, e Urgência e Emergência. Os participantes terão acesso a processos educativos baseados na Educação Permanente em Saúde, focados na gestão eficiente, integração de políticas e qualificação do cuidado ofertado à população.
Além disso, o programa oferece a oportunidade de desenvolver Projetos de Interferência, permitindo que os gestores proponham e implementem soluções práticas para desafios locais, fomentando a integração entre as redes.
Em caso de dúvidas, escreva para: curso.fortaleceredes@haocmail.onmicrosoft.com",https://portal.conasems.org.br/noticias/944_inscricoes-abertas-para-curso-de-extensao-fortalece-redes
Cosems-MG integra Acolhimento de Gestores na programação do Conexão Minas-Saúde,"Nesta terça-feira (04/02), o presidente do Conasems, Hisham Hamida e o vice-presidente do Conselho, Rodrigo Buarque participaram do Acolhimento de Gestores, em Belo Horizonte/MG.
O evento integrou a programação do Conexão Minas-Saúde 2025, promovido pela Secretaria de Saúde de Minas Gerais (SES/MG) e pelo Conselho de Secretarias Municipais de Saúde do Estado (COSEMS/MG).
O objetivo foi promover a integração e ao alinhamento entre a gestão pública estadual e os gestores municipais e contou com sala de acolhimento, além de um estande com programação típica de cada região do estado.
Na ocasião, Hamida apresentou três iniciativas do Conselho: os Painéis Conasems, o curso Ser Gestor e a Mostra Brasil Aqui tem SUS 2025.",https://portal.conasems.org.br/noticias/943_cosems-mg-integra-acolhimento-de-gestores-na-programacao-do-conexao-minas-saude
Capacitação e integração marcam evento voltado à saúde municipal em Rondônia,"Na última segunda-feira (03/02), o presidente do Conasems, Hisham Hamida, esteve em Rondônia/RO para receber os novos secretários municipais.
O Acolhimento dos Novos Gestores Municipais de Saúde foi realizado nos dias 3 e 4 de fevereiro e reuniu autoridades da área para apresentar entidades, discutir políticas públicas e fortalecer a atuação conjunta no setor.
O evento foi promovido pelo Conselho de Secretarias Municipais de Saúde de Rondônia (Cosems-RO), em parceria com a Associação Rondoniense de Municípios (AROM), a Secretaria de Estado da Saúde de Rondônia (SESAU/RO), o Conselho Estadual de Saúde (CES/RO) e a Superintendência do Ministério da Saúde.",https://portal.conasems.org.br/noticias/942_capacitacao-e-integracao-marcam-evento-voltado-a-saude-municipal-em-rondonia
Novo episódio do Estação SUS aborda atuação dos apoiadores na Rede Conasems-Cosems,"O 48º episódio do Estação SUS discute a atuação dos apoiadores da Rede Conasems-Cosems, profissionais essenciais na interlocução para a tomada de decisões, formulação e pactuação de estratégias na gestão municipal de saúde.
Neste episódio, a coordenadora nacional da Rede Conasems-Cosems, Viviane Betanin, recebe a apoiadora do Cosems de Goiás, Janine Carvalho, para uma conversa sobre o tema.
Criada em 2017 pelo Conasems, a Rede reúne os 26 Cosems para representar os gestores municipais na formulação e na pactuação de políticas públicas intersetoriais e de saúde. Na prática, os apoiadores facilitam a comunicação entre os diversos atores, promovem ação política e técnica, qualificando a atuação dos gestores municipais de saúde, bem como dos Cosems e do Conasems, frente à decisão tripartite da gestão. 
O apoiador é um grande mobilizador das regiões, profissional que ampara o gestor com seus conhecimentos e experiência, para fortalecer os espaços de pactuação. Para isso, precisa estudar constantemente e estar atualizado sobre mudanças relacionadas ao SUS, “para que as respostas estejam prontas para o gestor quando necessário, ou pelo menos, saber os caminhos para sanar as dúvidas dos secretários municipais de saúde”, explica Janine, que está na Rede desde sua criação.
Estação SUS: o que faz parte do Sistema Único de Saúde passa por aqui. Assista toda quarta-feira, às 15h30, em Mais Conasems﻿ e no canal do Conasems no YouTube:",https://portal.conasems.org.br/noticias/939_novo-episodio-do-estacao-sus-aborda-atuacao-dos-apoiadores-na-rede-conasems-cosems
Presidente do Conasems participa do Acolhimento de Gestores no Amapá,"Na última sexta-feira (31/01), o presidente do Conasems, Hisham Hamida, esteve em Macapá-AP para participar do Acolhimento de Gestores 2025 - evento voltado para a recepção e integração de novos secretários municipais de saúde.
A programação contou com a reinauguração da sede do Conselho Municipal de Saúde do Amapá (Cosems-AP), apresentação da galeria de presidentes, lançamento do novo portal institucional e dos cursos oferecidos pelo Conselho. Para a presidente do Cosems-AP, Lilian Abreu, “esse foi um dia histórico, 2025 será um ano de muito trabalho e conquistas”, afirmou.
Hisham Hamida reforçou o compromisso com o acolhimento e o suporte aos novos gestores. “O Conasems faz questão de estar presente para oferecer apoio e garantir que os secretários municipais se sintam representados pelo Cosems-AP e pelo Conasems, para que exerçam suas funções com tranquilidade e eficiência”, ressaltou.
O titular da 1ª Promotoria de Defesa da Saúde de Macapá, Wueber Penafort, enfatizou que o evento foi uma oportunidade essencial para fortalecer o debate sobre políticas públicas de saúde em todo o estado.
Já o superintendente de Vigilância em Saúde do Amapá, Cassio Peterka, destacou o papel estratégico do evento para compreender as realidades municipais. “O Cosems é uma estrutura fundamental para a implementação eficaz das políticas de saúde do SUS”, afirmou.
Os Acolhimentos de Gestores continuam em fevereiro! Acompanhe a cobertura pelo site e redes sociais do Conasems.
Fotos: Cosems AP",https://portal.conasems.org.br/noticias/938_presidente-do-conasems-participa-do-acolhimento-de-gestores-no-amapa
Conasems recebe candidaturas para cidade-sede do Congresso 2026 até 28 de fevereiro deste ano,"Os municípios interessados em sediar o Congresso Nacional de Secretarias Municipais de Saúde (Conasems) de 2026 já podem enviar suas candidaturas.
Clique aqui e leia o Regulamento na íntegra
Os interessados devem acessar o regulamento e enviar a candidatura com todos os documentos necessários para o e-mail conasems@conasems.org.br, de 3 a 28 de fevereiro de 2025.",https://portal.conasems.org.br/noticias/937_conasems-recebe-candidaturas-para-cidade-sede-do-congresso-2026-ate-23-de-fevereiro-deste-ano
"Painéis Conasems: para auxiliar a gestão, Conselho lança ferramenta com dados sobre saúde nos municípios","Em mais uma inciativa para auxiliar a gestão municipal da saúde, o Conasems disponibiliza, com livre acesso, os Painéis Conasems, uma plataforma de monitoramento de dados em saúde. O lançamento oficial da ferramenta aconteceu na última quarta-feira (29/01) durante a Reunião de Diretoria do Conselho, em Brasília (DF).
O presidente do Conasems, Hisham Hamida, convida todos os secretários e secretárias municipais de saúde para conhecer o software.
“É uma ferramenta inovadora que vai auxiliar no fortalecimento e qualificação dos instrumentos gestão. É um compilado que contempla um conjunto de painéis com informações referentes aos municípios, totalmente gratuito, pensado e disponibilizado para você, gestor e gestora municipal de saúde”, afirmou.
Clique aqui para visitar os Painéis do Conasems.
Na Reunião de Diretoria, a apresentação da ferramenta foi feita pelo coordenador de tecnologia da informação do Conselho, Alexandre Liberal. A plataforma é gratuita e pública – basta realizar um cadastro inicial. Por meio de painéis interativos e recursos avançados de análise de dados estratégicos, a ferramenta apoia gestores e profissionais na tomada de decisões mais assertivas, contribuindo para o fortalecimento do Sistema Único de Saúde (SUS) e a melhoria contínua dos serviços oferecidos à população.
Com os Painéis Conasems, é possível obter uma visão municipal dos indicadores de saúde, incluindo informações sobre a população, determinantes sociais, condicionantes de saúde etc. Também englobar elementos da gestão financeira, planejamento em saúde, rede assistencial, Atenção Básica, produção e vigilância em saúde.
Os dados são baseados em informações públicas, disponibilizadas por fontes oficiais (veja lista abaixo), por meio de diversos sistemas de saúde do SUS e de instituições como o Instituto Brasileiro de Estatística (IGBE), por exemplo.
Alexandre ressaltou que a alimentação adequada nos sistemas do SUS refletem na qualidade do painel. “A ferramenta concentra as informações no ambiente de fácil acesso, boa navegação e esclarece os pontos que o gestor precisa saber para sua atuação”, explicou.
Fontes dos dados compilados pelos Painéis Conasems:
- Ministério da Saúde - MS
- Instituto Brasileiro de Geografia e Estatística -IBGE
- Agência Nacional de Saúde Suplementar - ANS
- Fundo Nacional de Saúde - FNS
- Secretaria de Avaliação, Gestão da Informação e Cadastro Único - SAGICAD
- Instituto Nacional do Câncer - INCA
- eGestor AB - MS
- TABNET/ DATASUS - MS
- Levantamento Instituto Água e Saneamento - IAS
- Pesquisa Nacional de Saúde PNS - IBGE
- Sistema de Informações de Orçamento Público em Saúde - SIOPS
- Cadastro Nacional de Estabelecimentos de Saúde CNES - MS
- SISAB- MS
- DEMAS - MS
- SISAGUA - MS",https://portal.conasems.org.br/noticias/936_paineis-conasems-para-auxiliar-a-gestao-conselho-lanca-ferramenta-com-dados-sobre-saude-nos-municipios
"Entre os destaques, CIT pactua Rede Ecos e Política Nacional de Prevenção e Controle do Câncer","A 1ª Reunião Ordinária da Comissão Intergestores Tripartite (CIT) de 2025 foi realizada nessa quinta-feira (30), na sede da Organização Pan-Americana da Saúde (OPAS/OMS), em Brasília/DF.
A reunião contou com a presença da Ministra da Saúde, Nísia Trindade e de diversos secretários da pasta. Pela Secretaria de Gestão do Trabalho e da Educação em Saúde (SGTES), Isabela Cardoso; da Vigilância em Saúde e Ambiente (SVSA), Felipe Proenço; de Ciência, Tecnologia e Inovação e do Complexo Econômico-Industrial da Saúde (SECTICS), Carlos Gadelha; de Informação e Saúde Digital (SEIDIGI), Ana Estela Haddad e da Atenção Especializada à Saúde (SAES), Adriano Massuda.
A reunião foi iniciada com homenagens à Gross, que esteve à frente da OPAS representando o Brasil de 2018 a 2025 e está deixando o cargo. O presidente do Conasems destacou a importância da atuação da costa riquenha, especialmente durante a pandemia de COVID-19. “Naquele momento, Socorro foi uma pessoa muito importante para a manutenção do nosso Sistema Único de Saúde (SUS)”, afirmou.
O secretário adjunto de Vigilância em Saúde e Ambiente (SVSA), Rivaldo Venâncio realizou a primeira apresentação do dia, com a Atualização sobre a Dengue e Arboviroses, pauta fixa da CIT. Na ocasião, Hisham ressaltou a importância da articulação tripartite no combate a essas doenças. “Quero lembrar da importância do manejo clínico, para que possamos enfrentar esse desafio de maneira organizada, desburocratizada, para enviar respostas mais ágeis na ponta, para que possamos enfrentar as arboviroses com o menor dano durante esse ano”, afirmou.
Para a Ministra, é essencial manter as ações de prevenção, incluindo os locais onde epidemias já estão instauradas. “A organização da rede assistencial tem um papel fundamental nesse quesito, especialmente o fortalecimento da Atenção Primária”, explicou. “O Ministério está mobilizado nessa pauta”, destacou Nísia.
O Projeto Nós na Rede - que visa a qualificação profissionais da Rede de Atenção Psicossocial - foi abordado pela SGTES. A iniciativa conta com a parceria do Conass, Conasems, SGTES, SAES, SAPS e escolas do SUS. O curso possui carga horária de 120 horas, é híbrido e será ofertado pela Fiocruz Brasília, com 42 mil vagas.
Já a SECTICS abordou o Plano Operativo de implantação da Base Nacional de Dados de Ações e Serviços da Assistência Farmacêutica no SUS (BNAFAR). A base consolida dados nacionais de posição de estoque, entradas, saídas, avaliações e dispensações realizadas pelos três níveis de gestão. O Plano Operativo prevê o envio de minutas de portarias enviada para contribuição do Conass e Conasems para efetivação do e-SUS Assistência Farmacêutica e MedSUS.
A SAPS tratou do Balanço Rede Alyne, que objetiva o cuidado integral às gestantes e bebês. Proenço afirmou que a Rede para responder a desafios persistentes, como as desigualdades sociais, étnico-raciais e dificuldade no acesso da APS. Entre as expectativas está a redução em 25% a mortalidade materna até 2027.
A Agenda Estratégica do Mais Acesso a Especialistas foi abordada pela SAES. O Programa visa introduzir inovações na gestão em saúde para a Redução de Filas de Espera, além de garantir maior agilidade no atendimento, diagnósticos e início de tratamentos no SUS. “
Faça o download das imagens em alta resolução aqui.
Discussões e Pactuações
A Comissão pactuou cinco minutas de portaria. A primeira, altera a Portaria de Consolidação GM/MS no 3, de 28 de setembro de 2017 para a instituição da Rede de Economia e Desenvolvimento em Saúde (Ecos). A Rede tem como objetivo o apoio à implementação de políticas públicas em Economia da Saúde, a produção e disseminação de conhecimento, subsídio para a tomada de decisões para aumento da eficácia, efetividade e eficiência. “Pensar saúde não apenas como despesa, gastos, mas também como frente de desenvolvimento nacional. Isso tem a cara da nossa gestão, ver a saúde como um investimento”, afirmou o secretário da SECTICS, Gadelha.
Com o mote “tempo é vida”, o Coordenador-Geral da Política Nacional de Prevenção e Controle do Câncer da SAES, José Barreto, conduziu a apresentação das três pactuações relacionadas a atenção à pessoa com câncer. São minutas de portarias para a implementação da Política Nacional, Rede de Prevenção e Controle do Câncer (PNPCC e RPCC) e Programa de Navegação da Pessoa com Diagnóstico de Câncer.
“Hoje é um dia histórico para a oncologia”, disse o, que apresentou dados relativos à mortalidade associada ao atraso do início do tratamento. Dos pacientes que apresentam atraso de 30 a 60, o aumento da mortalidade na fila é de 6 a 8%. O atraso maior que 60% dias apresenta um índice de 12 a 16% de mortalidade.
O presidente do Conasems, ressaltou a pactuação é fruto de um extenso processo de construção conjunta entre os entes federativos. ""Quando uma construção é feita com a participação de todas as áreas técnicas, com Conass, Conasems e Ministério da Saúde, com a sociedade, não sobram ressalvas. Parabenizamos a todos e sabemos que muitas vidas serão salvas a partir dessa portaria"", destacou.
A vacinação nas escolas é o tema da minuta de portaria de repasse financeiro para ações de vacinação 2025, abordada pela SVSA. A previsão é de um recurso de custeio de R$ 150 milhões, priorizando as imunizações como febre amarela, tríplice viral e bacteriana, meningocócica ACWY e HPV4. Para tanto, haverá um alinhamento com o Programa Saúde na Escola.
As últimas pactuações, pautadas pela SVSA Inclusão da Esporotricose humana - uma micose profunda, com incidência crescente no país - na portaria de notificação compulsória. Também foram apresentadas as diretrizes para eliminação da Aids e transmissão do HIV como problema de saúde pública no Brasil até 2030 . Por fim, o guia para eliminação das e hepatites virais no país.
Confira as apresentações
Atualização sobre a Dengue e Arboviroses - SVSA;
Projeto Nós na Rede - SGTES;
Plano Operativo de implantação da Base Nacional de Dados de Ações e Serviços da Assistência Farmacêutica no SUS (BNAFAR) - SECTICS;
Balanço Rede Alyne - SAPS;
Agenda Estratégica do Mais Acesso a Especialistas - SAES
Discussões e Pactuações
Minuta de portaria para instituição a Rede Ecos;
Minutas de portarias que instituem a Política Nacional de Prevenção e Controle do Câncer (PNPCC) no SUS, Rede de Prevenção e Controle do Câncer no âmbito da Política Nacional de Prevenção e Controle do Câncer e o Programa de Navegação da Pessoa com Diagnóstico de Câncer no SUS;
Minuta de Portaria de Repasse financeiro para ações de vacinação de 2025; 
Inclusão da esporotricose humana na portaria de notificação compulsória;﻿ 
Diretrizes para a Eliminação da Aids e da Transmissão do HIV como Problemas de Saúde Pública no Brasil até 2030;
Guia para Eliminação das Hepatites Virais no Brasil.
Informes
Situação de entrega dos Relatórios de Gestão (2018 a 2023) no Brasil - (SE);
A Saúde Indígena: Ações de Saúde para o Povo Yanomami (SESAI);
Programa Mais Médicos (SAPS).",https://portal.conasems.org.br/noticias/935_cit-pactua-minutas-de-portarias-que-instituem-a-rede-ecos-politica-nacional-de-prevencao-e-controle-do-cancer-alem-de-repasse-financeiro-para-cobertura-vacinal
Episódio 47 do Estação SUS aborda Tecnologias de Controle das Arboviroses,"O 47º episódio do Estação SUS vai ao ar nesta quarta-feira (29), com o tema Tecnologias de Controle das Arboviroses. Nesta edição, a assessora técnica do Conasems, Kandice de Melo Falcão, recebe a secretária municipal de saúde de Ivaiporã (PR) e diretora financeira do Conselho, Cristiane Pantaleão e a consultora técnica da Coordenação-Geral de Vigilância de Arboviroses do Ministério da Saúde, Aline Rapello.
A discussão traz orientações para gestores e profissionais de saúde a respeito de seis tipos de tecnologias na prevenção e no combate ao Aedes aegypti. São elas: estratificação de risco epidemiológico; monitoramento entomológico por ovitrampas; borrifação residual intradomiciliar; estações disseminadoras de larvicidas; Método Wolbachia e técnica do inseto estéril por irradiação.
O programa também aborda as novas diretrizes nacionais para o controle das arboviroses, que substituirão o documento em vigor, de 2009. “A publicação, que será lançada neste ano, traz uma nova perspectiva. Então, em 2025, vamos ter uma nova forma, um novo modus operandi de trabalho no combate às arboviroses”, destaca Aline.
A consultora técnica Cristiane ressalta que gestores e trabalhadores da saúde precisam ter domínio sobre principais problemas de arboviroses nos seus municípios de atuação. “É preciso saber, por exemplo, onde mais tem água parada, em que bairro e em que região. O Agente Comunitário de Saúde (ACS) e o Agente de Combate à Endemias (ACE) têm que conhecer plenamente os problemas do território - determinantes e condicionantes”, afirma.
Kandice citou iniciativas do Conasems para capacitação de gestores e profissionais relacionados ao tema, como o Projeto Revisitando Aedes na Mira; o curso sobre Arboviroses e o Programa Mais Saúde com Agente, que possui aulas específicas sobre controle dessas doenças.
Estação SUS: o que faz parte do Sistema Único de Saúde passa por aqui. Assista toda quarta-feira, às 15h30, em Mais Conasems﻿ e no canal do Conasems no YouTube:",https://portal.conasems.org.br/noticias/934_episodio-47o-do-estacao-sus-aborda-tecnologias-de-controle-das-arboviroses
Acolhimento de Gestores em Goiânia (GO) conta com a presença do Presidente do Conasems,"Nesta terça-feira (28/01), o presidente do Conasems, Hisham Hamida, participou do Acolhimento de Gestores 2025 de Goiás, em Goiânia. O encontro foi promovido pelo Cosems-GO e tem como objetivo receber e orientar os novos secretários municipais de saúde de Goiás e equipe técnica para a atual gestão.
O evento contou com cinco mesas temáticas e teve participação de representantes do Ministério da Saúde, da Secretaria Estadual da Saúde, do Cosems-GO e do Conasems.
O encontro é uma oportunidade compartilhar conhecimentos e trocar experiências para aprimorar a gestão do SUS nos municípios. Para Hisham, o evento é um momento de desejar boas-vindas aos secretários municipais de saúde.
“Este foi um muito produtivo, no qual novos secretários puderam conhecer sua responsabilidade e o potencial que eles têm para desempenhar esse papel lá na ponta: melhorando a qualidade de saúde da população de cada município goiano”, afirmou.
O presidente também reforçou que os Cosems e o Conasems à disposição para representação dos secretários, “em busca de um SUS cada vez mais garantido e fortalecido”, disse.
A anfitriã do evento, presidente do Cosems-GO, Patrícia Fleury, ressaltou que o objetivo é fazer com que os gestores conheçam esses atores, que fazem o SUS acontecer no estado. “É com parecerias que fazemos uma gestão eficiente”, disse.
De acordo com o Secretário do Estado de Saúde (SES) de Goiás, Rasível dos Reis, o espaço de escuta que o evento promove é fundamental para o SUS.
“Essa parceria entre a SES e os secretários municipais de saúde é importantíssima para que possamos implantar as políticas que realmente impactam toda população do estado de Goiás. Sem os municípios participando conosco, não conseguimos ter capilaridade para a implementação das políticas estaduais”, comentou.
Com informações do Cosems-GO﻿ e fotos de Iron Braz",https://portal.conasems.org.br/noticias/933_presidente-do-conasems-participa-de-acolhimento-de-gestores-em-goiania-go
