title,content,url
Fiocruz institui Grupo de Trabalho para acompanhar agenda de Mudança do Clima e Saúde,"06/02/2025
Suzane Durães (Coordenação de Ambiente - VPAAPS/Fiocruz)
Compartilhar:
O enfrentamento à mudança climática é um dos principais desafios globais do século XXI, com impactos profundos nos sistemas de saúde. A Fiocruz vem ampliando seu papel no debate sobre saúde e ambiente, reconhecendo que o enfrentamento à mudança climática é uma questão de justiça social e de saúde pública. 
Neste contexto, no dia 4 de fevereiro, foi instalado pela Vice-Presidência de Ambiente, Atenção e Promoção da Saúde (VPAAPS) o Grupo de Trabalho Mudança do Clima e Saúde. A reunião de instalação ocorreu no auditório do Instituto de Comunicação e Informação Científica e Tecnológica em Saúde (ICICT) e online, e contou com a presença de cerca de 50 pessoas que representaram as unidades da Fiocruz.
Criado por meio da Portaria n.º 4/2024, o Grupo de Trabalho (GT) funciona no âmbito do Programa de Saúde, Ambiente e Sustentabilidade (FioProsas) – vinculado à Coordenação de Saúde e Ambiente da VPAAPS – e está associado à Câmara Técnica de Saúde e Ambiente. 
O objetivo principal do GT é discutir as vulnerabilidades da população, trabalhadores e do Sistema Único de Saúde (SUS) diante da mudança do clima, além de elaborar estratégias para a adaptação, mitigação e resposta às alterações climáticas. Ele deverá também dar suporte técnico à representação da Fiocruz no GT do Ministério da Saúde responsável pela elaboração do Plano Setorial de Adaptação à Mudança do Clima, em consonância com as diretrizes do Plano Nacional de Adaptação à Mudança do Clima, e o Plano de Clima e Saúde da Fiocruz. 
O grupo é composto por pesquisadores que atuam no tema de mudança do clima, saúde e equidade na Fiocruz, mas representantes de órgãos governamentais, acadêmicos e da sociedade civil também poderão participar de reuniões ordinárias e extraordinárias, mediante convite. A gestão do GT será conduzida pela Coordenação de Saúde e Ambiente da VPAAPS.
“A Agenda de Mudança do Clima e Saúde é um eixo estratégico que integra a adaptação, mitigação e justiça climática, para a construção de uma sociedade mais resiliente e equitativa. A criação do GT tem um papel fundamental em relação à agenda e tenho certeza de que trará importantes resultados”, ressaltou Guilherme Franco Netto, coordenador de Saúde e Ambiente.
Segundo Guilherme, nesta primeira reunião, os participantes discutiram o planejamento das ações que dizem respeito às questões do clima e que contam com pesquisadores da Fiocruz, bem como o atual contexto em relação ao clima e à saúde. Além disso, foi destacada a participação da Fiocruz na Conferência das Nações Unidas sobre as Mudanças Climáticas de 2025, a COP30, prevista para ocorrer em novembro, na cidade de Belém, no Pará. Os documentos produzidos pelo GT poderão servir de aporte para a COP30.
O grupo reunirá mensalmente, sendo a primeira reunião prevista para o dia 13 de março. Também está previsto a elaboração do Termo de Referência que deverá orientar o trabalho do GT. 
  Imprimir
Recomendar no Facebook
Compartilhar no Twitter",https://portal.fiocruz.br/noticia/2025/02/fiocruz-institui-grupo-de-trabalho-para-acompanhar-agenda-de-mudanca-do-clima-e
Fiocruz institui Grupo de Trabalho para acompanhar agenda de Mudança do Clima e Saúde,"06/02/2025
Suzane Durães (Coordenação de Ambiente - VPAAPS/Fiocruz)
Compartilhar:
O enfrentamento à mudança climática é um dos principais desafios globais do século XXI, com impactos profundos nos sistemas de saúde. A Fiocruz vem ampliando seu papel no debate sobre saúde e ambiente, reconhecendo que o enfrentamento à mudança climática é uma questão de justiça social e de saúde pública. 
Neste contexto, no dia 4 de fevereiro, foi instalado pela Vice-Presidência de Ambiente, Atenção e Promoção da Saúde (VPAAPS) o Grupo de Trabalho Mudança do Clima e Saúde. A reunião de instalação ocorreu no auditório do Instituto de Comunicação e Informação Científica e Tecnológica em Saúde (ICICT) e online, e contou com a presença de cerca de 50 pessoas que representaram as unidades da Fiocruz.
Criado por meio da Portaria n.º 4/2024, o Grupo de Trabalho (GT) funciona no âmbito do Programa de Saúde, Ambiente e Sustentabilidade (FioProsas) – vinculado à Coordenação de Saúde e Ambiente da VPAAPS – e está associado à Câmara Técnica de Saúde e Ambiente. 
O objetivo principal do GT é discutir as vulnerabilidades da população, trabalhadores e do Sistema Único de Saúde (SUS) diante da mudança do clima, além de elaborar estratégias para a adaptação, mitigação e resposta às alterações climáticas. Ele deverá também dar suporte técnico à representação da Fiocruz no GT do Ministério da Saúde responsável pela elaboração do Plano Setorial de Adaptação à Mudança do Clima, em consonância com as diretrizes do Plano Nacional de Adaptação à Mudança do Clima, e o Plano de Clima e Saúde da Fiocruz. 
O grupo é composto por pesquisadores que atuam no tema de mudança do clima, saúde e equidade na Fiocruz, mas representantes de órgãos governamentais, acadêmicos e da sociedade civil também poderão participar de reuniões ordinárias e extraordinárias, mediante convite. A gestão do GT será conduzida pela Coordenação de Saúde e Ambiente da VPAAPS.
“A Agenda de Mudança do Clima e Saúde é um eixo estratégico que integra a adaptação, mitigação e justiça climática, para a construção de uma sociedade mais resiliente e equitativa. A criação do GT tem um papel fundamental em relação à agenda e tenho certeza de que trará importantes resultados”, ressaltou Guilherme Franco Netto, coordenador de Saúde e Ambiente.
Segundo Guilherme, nesta primeira reunião, os participantes discutiram o planejamento das ações que dizem respeito às questões do clima e que contam com pesquisadores da Fiocruz, bem como o atual contexto em relação ao clima e à saúde. Além disso, foi destacada a participação da Fiocruz na Conferência das Nações Unidas sobre as Mudanças Climáticas de 2025, a COP30, prevista para ocorrer em novembro, na cidade de Belém, no Pará. Os documentos produzidos pelo GT poderão servir de aporte para a COP30.
O grupo reunirá mensalmente, sendo a primeira reunião prevista para o dia 13 de março. Também está previsto a elaboração do Termo de Referência que deverá orientar o trabalho do GT. 
  Imprimir
Recomendar no Facebook
Compartilhar no Twitter",https://portal.fiocruz.br/noticia/2025/02/fiocruz-institui-grupo-de-trabalho-para-acompanhar-agenda-de-mudanca-do-clima-e
Coordenação de Saúde e Ambiente realiza primeira reunião para debater proposta de governança e fortalecimento dos Grupos de Trabalho do FioProsas ,"06/02/2025
Suzane Durães (Coordenação de Ambiente - VPAAPS/Fiocruz)
Compartilhar:
No dia 4 de fevereiro, a Coordenação de Saúde e Ambiente da Vice-Presidência de Ambiente, Atenção e Promoção da Saúde (VPAAPS) realizou reunião para debater proposta de governança e de fortalecimento dos Grupos de Trabalho (GTs) do Programa de Saúde, Ambiente e Sustentabilidade da Fiocruz (FioProsas). Estiveram reunidos pesquisadores de várias unidades da Fiocruz que atuam no campo de Saúde e Ambiente e membros dos GTs, além de integrantes da equipe da Coordenação. 
Os GTs visam o apoio institucional em questões específicas relacionadas à saúde, considerando a interação entre fatores sociais e ambientais. No total são sete grupos instituídos: Agrotóxicos e Saúde; Águas e Saneamento; Saúde de Populações do Campo, Floresta e Águas da Fiocruz; Saúde e Natureza; Clima e Saúde; Mercúrio e Saúde; e Qualidade do Ar e Saúde. Também existe a intenção de criar o oitavo GT, o de Biodiversidade. 
Segundo o coordenador de Saúde e Ambiente, Guilherme Franco Netto, os GTs têm  dinâmicas próprias, com processos de trabalho diversos e documentos de governança variados. “São inúmeras as demandas dos GTs que vão desde a elaboração de notas técnicas, relatórios e até a representação em audiências e reuniões. Diante das diversas atividades desenvolvidas pelos grupos, é fundamental estabelecer uma governança que oriente de maneira eficaz a execução dessas ações com o propósito de subsidiar a tomada de decisão pela presidência em assuntos inerentes aos seus respectivos temas”, disse.
Guilherme apresentou aos participantes uma breve contextualização sobre os grupos e as estratégias de governança, com o objetivo de implementar instrumentos e mecanismos essenciais para uma operação eficiente, promovendo uma organização político-institucional que ofereça suporte técnico ao FioProsas. 
Dentre as estratégias propostas estão: a escolha de coordenadores técnicos para cada grupo e a criação de um colegiado ampliado – espaço de debate entre a coordenação institucional e os coordenadores técnicos.  Outro ponto de destaque diz respeito às estratégias de comunicação, no sentido de divulgar as ações realizadas pelos grupos. 
Na reunião, os participantes também foram informados sobre a elaboração de um documento com orientações para os GTs. 
Saiba mais sobre o FioProsas e os GTs.
Imprimir
Recomendar no Facebook
Compartilhar no Twitter",https://portal.fiocruz.br/noticia/2025/02/coordenacao-de-saude-e-ambiente-realiza-primeira-reuniao-para-debater-proposta-de
Coordenação de Saúde e Ambiente realiza primeira reunião para debater proposta de governança e fortalecimento dos Grupos de Trabalho do FioProsas ,"06/02/2025
Suzane Durães (Coordenação de Ambiente - VPAAPS/Fiocruz)
Compartilhar:
No dia 4 de fevereiro, a Coordenação de Saúde e Ambiente da Vice-Presidência de Ambiente, Atenção e Promoção da Saúde (VPAAPS) realizou reunião para debater proposta de governança e de fortalecimento dos Grupos de Trabalho (GTs) do Programa de Saúde, Ambiente e Sustentabilidade da Fiocruz (FioProsas). Estiveram reunidos pesquisadores de várias unidades da Fiocruz que atuam no campo de Saúde e Ambiente e membros dos GTs, além de integrantes da equipe da Coordenação. 
Os GTs visam o apoio institucional em questões específicas relacionadas à saúde, considerando a interação entre fatores sociais e ambientais. No total são sete grupos instituídos: Agrotóxicos e Saúde; Águas e Saneamento; Saúde de Populações do Campo, Floresta e Águas da Fiocruz; Saúde e Natureza; Clima e Saúde; Mercúrio e Saúde; e Qualidade do Ar e Saúde. Também existe a intenção de criar o oitavo GT, o de Biodiversidade. 
Segundo o coordenador de Saúde e Ambiente, Guilherme Franco Netto, os GTs têm  dinâmicas próprias, com processos de trabalho diversos e documentos de governança variados. “São inúmeras as demandas dos GTs que vão desde a elaboração de notas técnicas, relatórios e até a representação em audiências e reuniões. Diante das diversas atividades desenvolvidas pelos grupos, é fundamental estabelecer uma governança que oriente de maneira eficaz a execução dessas ações com o propósito de subsidiar a tomada de decisão pela presidência em assuntos inerentes aos seus respectivos temas”, disse.
Guilherme apresentou aos participantes uma breve contextualização sobre os grupos e as estratégias de governança, com o objetivo de implementar instrumentos e mecanismos essenciais para uma operação eficiente, promovendo uma organização político-institucional que ofereça suporte técnico ao FioProsas. 
Dentre as estratégias propostas estão: a escolha de coordenadores técnicos para cada grupo e a criação de um colegiado ampliado – espaço de debate entre a coordenação institucional e os coordenadores técnicos.  Outro ponto de destaque diz respeito às estratégias de comunicação, no sentido de divulgar as ações realizadas pelos grupos. 
Na reunião, os participantes também foram informados sobre a elaboração de um documento com orientações para os GTs. 
Saiba mais sobre o FioProsas e os GTs.
Imprimir
Recomendar no Facebook
Compartilhar no Twitter",https://portal.fiocruz.br/noticia/2025/02/coordenacao-de-saude-e-ambiente-realiza-primeira-reuniao-para-debater-proposta-de
INI/Fiocruz e Fonatrans apresentam resultados de estudos clínicos e da primeira pesquisa sobre população trans negra,"06/02/2025
Por: Julliana Reis (INI/Fiocruz)
Compartilhar:
O Instituto Nacional de Infectologia Evandro Chagas (INI/Fiocruz) encerra as celebrações do Dia Nacional da Visibilidade Trans deste ano com a apresentação dos resultados dos projetos HPTN 091 e Brilhar e Transcender (BeT), executados pelo Instituto; e com a apresentação da pesquisa inédita Travestilidades Negras: movimento social, ativismo e políticas públicas - realizada pelo Fórum Nacional de Travestis e Transexuais Negras e Negros (Fonatrans/RJ) em parceria com a Fiocruz Piauí.
A apresentação será nesta sexta-feira (07/02), a partir das 8h30, no Auditório do Museu da Vida - campus da Fiocruz, em Manguinhos no Rio de Janeiro, com transmissão ao vivo pelo Youtube. Além dos resultados dos projetos e da pesquisa, será apresentado os dados dos atendimentos do Programa Justiça Itinerante que opera dentro da Fiocruz. 
A programação do evento contará também com mesas de debates, performance de artistas trans e negras, apresentação da cultura ballroom, além de espaço para expressões culturais como música, dança e poesia; e a presença de parlamentares e autoridades governamentais. 
Veja a programação completa aqui.
Projetos HPTN 091 e BeT
Foram dois estudos mais recentes que o INI conduziu com a população das travestis e mulheres trans, nos quais as representantes da população dos dois projetos atuaram como educadoras. Embora com focos diferentes, os estudos buscaram promover a saúde das participantes, numa abordagem mais ampla, e mostraram, com evidências, a importância da educação por pares. 
Travestilidades Negras: movimento social, ativismo e políticas públicas
Trata-se de um estudo pioneiro realizado pela Fonatrans em parceria com a Fiocruz Piauí, com o objetivo de evidenciar as diferenças no acesso às políticas públicas da população trans (travestis e transgêneros) negra no Brasil. 
Leia ou baixe a pesquisa aqui.
Justiça Itinerante na Fiocruz
O programa é uma iniciativa do Tribunal de Justiça do Estado do Rio de Janeiro para atender as demandas judiciais da população, incluindo a retificação da certidão de nascimento de pessoas trans. Na Fiocruz, o programa é desenvolvido pelo INI em parceria coma Escola Nacional de Saúde Pública Sérgio Arouca (Ensp/Fiocruz)
No Portal Fiocruz
Mais Notícias
INI/Fiocruz reafirma visibilidade da população trans na ‘Oficina Transcrições’
Estudo indica desigualdade no acesso ao diagnóstico do câncer de mama
Fiocruz integra mais de 20 atividades para enfrentamento à dengue no Rio
Imprimir
Recomendar no Facebook
Compartilhar no Twitter",https://portal.fiocruz.br/noticia/2025/02/ini-fiocruz-e-fonatrans-apresentam-resultados-de-estudos-clinicos-e-da-primeira
Fiocruz é finalista do Prêmio BIM Fórum Brasil 2024,"06/02/2025
Cogic/Fiocruz
Compartilhar:
A Fundação Oswaldo Cruz (Fiocruz), por meio da Coordenação-Geral de Infraestrutura dos Campi (Cogic/Fiocruz), é finalista do Prêmio BIM Fórum Brasil 2024, na categoria Contratante Público. A premiação, que reconhece as melhores iniciativas na adoção da metodologia BIM (Building Information Modeling) no país, destaca a Fiocruz ao lado de outras importantes instituições, como o Instituto de Pesquisa e Planejamento Urbano de Curitiba (IPPUC) e o Metrô de São Paulo.     
A categoria Contratante Público valoriza empresas ou órgãos públicos que tenham exigido a aplicação do BIM em seus empreendimentos. A Fiocruz participa com o projeto do Centro de Pesquisa, Inovação e Vigilância em Covid-19 e Emergências Sanitárias (CPIVCES), que integra laboratórios de biossegurança, áreas de apoio e plataformas tecnológicas, no Campus Maré, no Rio de Janeiro. O projeto de alta complexidade resultou na entrega de 12 mil metros quadrados de área construída, iniciando ocupação de espaços após um ano do início da contratação, demonstrando como a metodologia BIM pode otimizar processos e qualificar a gestão de obras públicas.
O resultado do prêmio será anunciado durante o BIM Fórum Conference Brasil, que ocorrerá em maio de 2025, em São Paulo.
No Portal Fiocruz
Mais Notícias
Fiocruz integra mais de 20 atividades para enfrentamento à dengue no Rio
Fiocruz manifesta solidariedade à professora Ligia Bahia
Fiocruz divulga nota sobre impactos da violência armada no Rio de Janeiro
Imprimir
Recomendar no Facebook
Compartilhar no Twitter
Mais em outros sítios da Fiocruz
Coordenação-Geral de Infraestrutura dos Campi (Cogic/Fiocruz)",https://portal.fiocruz.br/noticia/2025/02/fiocruz-e-finalista-do-premio-bim-forum-brasil-2024
Fiocruz é finalista do Prêmio BIM Fórum Brasil 2024,"06/02/2025
Cogic/Fiocruz
Compartilhar:
A Fundação Oswaldo Cruz (Fiocruz), por meio da Coordenação-Geral de Infraestrutura dos Campi (Cogic/Fiocruz), é finalista do Prêmio BIM Fórum Brasil 2024, na categoria Contratante Público. A premiação, que reconhece as melhores iniciativas na adoção da metodologia BIM (Building Information Modeling) no país, destaca a Fiocruz ao lado de outras importantes instituições, como o Instituto de Pesquisa e Planejamento Urbano de Curitiba (IPPUC) e o Metrô de São Paulo.     
A categoria Contratante Público valoriza empresas ou órgãos públicos que tenham exigido a aplicação do BIM em seus empreendimentos. A Fiocruz participa com o projeto do Centro de Pesquisa, Inovação e Vigilância em Covid-19 e Emergências Sanitárias (CPIVCES), que integra laboratórios de biossegurança, áreas de apoio e plataformas tecnológicas, no Campus Maré, no Rio de Janeiro. O projeto de alta complexidade resultou na entrega de 12 mil metros quadrados de área construída, iniciando ocupação de espaços após um ano do início da contratação, demonstrando como a metodologia BIM pode otimizar processos e qualificar a gestão de obras públicas.
O resultado do prêmio será anunciado durante o BIM Fórum Conference Brasil, que ocorrerá em maio de 2025, em São Paulo.
No Portal Fiocruz
Mais Notícias
Fiocruz integra mais de 20 atividades para enfrentamento à dengue no Rio
Fiocruz manifesta solidariedade à professora Ligia Bahia
Fiocruz divulga nota sobre impactos da violência armada no Rio de Janeiro
Imprimir
Recomendar no Facebook
Compartilhar no Twitter
Mais em outros sítios da Fiocruz
Coordenação-Geral de Infraestrutura dos Campi (Cogic/Fiocruz)",https://portal.fiocruz.br/noticia/2025/02/fiocruz-e-finalista-do-premio-bim-forum-brasil-2024
Fiocruz integra mais de 20 atividades para enfrentamento à dengue no Rio,"06/02/2025
Por: Leonardo Sodré (Plano Integrado de Saúde nas Favelas RJ)
Compartilhar:

O Dia Estadual de Saúde nas Favelas do Rio de Janeiro, em 10 de fevereiro, será marcado por atividades com foco no enfrentamento à dengue na capital e nos municípios de Niterói, São Gonçalo, Nova Iguaçu, Mesquita, São João de Meriti, Teresópolis e Campos dos Goytacazes. O Plano Integrado de Saúde nas Favelas do Rio de Janeiro, capitaneado pela Fiocruz, reunirá mais de 20 atividades, a partir da próxima sexta-feira (7/2), que vão de ações educativas, práticas integrativas, palestras à rodas de conversa. A programação integra 146 organizações sociais que fazem parte do Plano com objetivo de ampliar a prevenção contra o Aedes aegypti nos territórios.
Coordenador executivo do Plano Integrado de Saúde nas Favelas do Rio de Janeiro, Richarlls Martins destaca o caráter coletivo da mobilização. Para ele, a apropriação da agenda de enfrentamento à dengue da Fiocruz pelas organizações de favelas tem efeito direto na contenção do avanço de casos da doença em territórios onde vivem a população mais vulnerável.
""É estratégico ampliar a participação dos diferentes setores da sociedade, especialmente das organizações de favela, na construção de respostas qualificadas frente as demandas centrais de saúde. A sociedade civil implementou no período mais crítico da pandemia ações de solidariedade, de comunicação popular em saúde, de engajamento comunitário, que foram e são fundamentais para se produzir uma cultura de participação, de atuação na promoção da saúde e na prevenção dessas doenças que são preveníveis"", afirma Martins. ""O Dia Estadual de Saúde nas favelas marca a centralidade da saúde na periferia como estratégica para a ampliação dos direitos. Também destaca a potência, a contribuição ativa das favelas com o campo da saúde. E é uma data para celebrar, para reconhecer as vulnerabilidades que determinam socialmente as condições de saúde e doença. Estamos trabalhando para auxiliar no engajamento de toda sociedade na construção de agendas coletivas que ampliem o direito à saúde nas favelas"".
A programação do Dia Estadual de Saúde nas Favelas do Rio de Janeiro inclui ainda o evento Saúde na Favela é construção Coletiva, que vai reunir representantes dos 146 projetos que integram o Plano no dia 10 de fevereiro no campus Maré. Durante o encontro, será apresentado um diagnóstico externo de avaliação da implementação dos 90 projetos elaborado por pesquisadores da Universidade Federal do Rio de Janeiro (UFRJ) e a Pontifícia Universidade Católica do Rio (PUC-Rio). O evento contará com a presença de autoridades institucionais, dentre elas a ministra da Igualdade Racial, Anielle Franco.
Fazem parte da extensa programação nas favelas do Rio de Janeiro, atividades como oficinas agroecológicas, mutirões de combate ao mosquito Aedes aegypti e ações voltadas a educação infantil. Os diversos eventos promovidos pelas organizações sociais locais, reunirão agentes de saúde e unidades públicas com atuação em cada favela, além da participação de universidades, institutos de pesquisas e profissionais da educação.
O Plano Integrado de Saúde nas Favelas do Rio de Janeiro é uma parceria entre a Fiocruz, UFRJ, Uerj, PUC-Rio, Uenf, IFF, Abrasco, SBPC e Alerj. Criado durante a pandemia de Covid-19, a iniciativa teve objetivo inicial de apoiar respostas sociais às questões emergenciais nas favelas e contribuir para a ampliar a participação social nas ações de saúde, auxiliando no fortalecimento do Sistema Único de Saúde (SUS). Desde então, foram financiadas ações que impactaram diretamente e indiretamente aproximadamente 500 mil pessoas, com apoio à segurança alimentar, saúde mental, comunicação em saúde, educação popular em saúde e geração de renda em favelas de 33 cidades do Estado.
Confira mural de atividades de celebração do dia 10 de fevereiro. 
Veja a programação completa.
No Portal Fiocruz
Mais Notícias
Repórter SUS: Brasil intensifica combate à dengue com casos em alta em 2025
Parceria com a França traz ao Brasil tecnologia para mapear e combater o mosquito da dengue
Imprimir
Recomendar no Facebook
Compartilhar no Twitter
Mais em outros sítios da Fiocruz
Agência Fiocruz de Notícias",https://portal.fiocruz.br/noticia/2025/02/fiocruz-integra-mais-de-20-atividades-para-enfrentamento-dengue-no-rio
Fiocruz integra mais de 20 atividades para enfrentamento à dengue no Rio,"06/02/2025
Por: Leonardo Sodré (Plano Integrado de Saúde nas Favelas RJ)
Compartilhar:

O Dia Estadual de Saúde nas Favelas do Rio de Janeiro, em 10 de fevereiro, será marcado por atividades com foco no enfrentamento à dengue na capital e nos municípios de Niterói, São Gonçalo, Nova Iguaçu, Mesquita, São João de Meriti, Teresópolis e Campos dos Goytacazes. O Plano Integrado de Saúde nas Favelas do Rio de Janeiro, capitaneado pela Fiocruz, reunirá mais de 20 atividades, a partir da próxima sexta-feira (7/2), que vão de ações educativas, práticas integrativas, palestras à rodas de conversa. A programação integra 146 organizações sociais que fazem parte do Plano com objetivo de ampliar a prevenção contra o Aedes aegypti nos territórios.
Coordenador executivo do Plano Integrado de Saúde nas Favelas do Rio de Janeiro, Richarlls Martins destaca o caráter coletivo da mobilização. Para ele, a apropriação da agenda de enfrentamento à dengue da Fiocruz pelas organizações de favelas tem efeito direto na contenção do avanço de casos da doença em territórios onde vivem a população mais vulnerável.
""É estratégico ampliar a participação dos diferentes setores da sociedade, especialmente das organizações de favela, na construção de respostas qualificadas frente as demandas centrais de saúde. A sociedade civil implementou no período mais crítico da pandemia ações de solidariedade, de comunicação popular em saúde, de engajamento comunitário, que foram e são fundamentais para se produzir uma cultura de participação, de atuação na promoção da saúde e na prevenção dessas doenças que são preveníveis"", afirma Martins. ""O Dia Estadual de Saúde nas favelas marca a centralidade da saúde na periferia como estratégica para a ampliação dos direitos. Também destaca a potência, a contribuição ativa das favelas com o campo da saúde. E é uma data para celebrar, para reconhecer as vulnerabilidades que determinam socialmente as condições de saúde e doença. Estamos trabalhando para auxiliar no engajamento de toda sociedade na construção de agendas coletivas que ampliem o direito à saúde nas favelas"".
A programação do Dia Estadual de Saúde nas Favelas do Rio de Janeiro inclui ainda o evento Saúde na Favela é construção Coletiva, que vai reunir representantes dos 146 projetos que integram o Plano no dia 10 de fevereiro no campus Maré. Durante o encontro, será apresentado um diagnóstico externo de avaliação da implementação dos 90 projetos elaborado por pesquisadores da Universidade Federal do Rio de Janeiro (UFRJ) e a Pontifícia Universidade Católica do Rio (PUC-Rio). O evento contará com a presença de autoridades institucionais, dentre elas a ministra da Igualdade Racial, Anielle Franco.
Fazem parte da extensa programação nas favelas do Rio de Janeiro, atividades como oficinas agroecológicas, mutirões de combate ao mosquito Aedes aegypti e ações voltadas a educação infantil. Os diversos eventos promovidos pelas organizações sociais locais, reunirão agentes de saúde e unidades públicas com atuação em cada favela, além da participação de universidades, institutos de pesquisas e profissionais da educação.
O Plano Integrado de Saúde nas Favelas do Rio de Janeiro é uma parceria entre a Fiocruz, UFRJ, Uerj, PUC-Rio, Uenf, IFF, Abrasco, SBPC e Alerj. Criado durante a pandemia de Covid-19, a iniciativa teve objetivo inicial de apoiar respostas sociais às questões emergenciais nas favelas e contribuir para a ampliar a participação social nas ações de saúde, auxiliando no fortalecimento do Sistema Único de Saúde (SUS). Desde então, foram financiadas ações que impactaram diretamente e indiretamente aproximadamente 500 mil pessoas, com apoio à segurança alimentar, saúde mental, comunicação em saúde, educação popular em saúde e geração de renda em favelas de 33 cidades do Estado.
Confira mural de atividades de celebração do dia 10 de fevereiro. 
Veja a programação completa.
No Portal Fiocruz
Mais Notícias
Repórter SUS: Brasil intensifica combate à dengue com casos em alta em 2025
Parceria com a França traz ao Brasil tecnologia para mapear e combater o mosquito da dengue
Imprimir
Recomendar no Facebook
Compartilhar no Twitter
Mais em outros sítios da Fiocruz
Agência Fiocruz de Notícias",https://portal.fiocruz.br/noticia/2025/02/fiocruz-integra-mais-de-20-atividades-para-enfrentamento-dengue-no-rio
13º edição do Ciclo Carlos Chagas de Palestras: inscrições abertas,"07/02/2025
Kadu Cayres (IOC/Fiocruz)
Compartilhar:
Está aberto o período de inscrição e de submissão de resumos para a 13º edição do Ciclo Carlos Chagas de Palestras (CCCP) do Instituto Oswaldo Cruz (IOC/Fiocruz).  
Sob a temática ‘100+16 anos da descoberta da doença de Chagas: o tempo não para’, a edição de 2025 abordará os dois anos de notificação da doença de Chagas crônica no Brasil, questionando o que já se sabe e o que ainda é preciso avançar.
O evento ocorrerá nos dias 10 e 11 de abril, com atividades presenciais e virtuais. A programação do primeiro dia (10) será no formato virtual, com transmissão ao vivo pelo Canal IOC no YouTube.
Já no dia 11, as atividades acontecerão no auditório Emmanuel Dias – Pav. Arthur Neiva (campus da Fiocruz, em Manguinhos/RJ), incluindo as apresentações de trabalhos e a tradicional atividade associada ao Centro de Estudos do IOC.
Durante os dois dias de programação, palestras e discussões com a comunidade científica serão realizadas, sempre buscando trazer o que há de mais inovador para o combate ao agravo e a melhoria de saúde da população. Todo o evento é integrado ao Jubileu Secular de Prata dos 125 anos do IOC.
O Ciclo Carlos Chagas de Palestras é organizado pelos pesquisadores André Roque, do Laboratório de Biologia de Tripanossomatídeos; e Rubem Menna-Barreto, do Laboratório de Biologia Celular, ambos do Instituto.
Inscrições e submissões
Os trabalhos podem ser submetidos até 16 de março, por meio do Campus Virtual da Fiocruz. Já as inscrições para o evento devem ser realizadas até o dia 10 de abril, também pela plataforma.
Para mais informações, clique aqui.
No Portal Fiocruz
Mais Notícias
Vídeo sobre pediculose alcança a marca de 1 milhão de visualizações
Confira a programação de fevereiro do Museu da Vida Fiocruz
Imprimir
Recomendar no Facebook
Compartilhar no Twitter
Mais em outros sítios da Fiocruz
IOC/Fiocruz",https://portal.fiocruz.br/noticia/2025/02/13o-edicao-do-ciclo-carlos-chagas-de-palestras-inscricoes-abertas
